Country,Continent,Rank,Album,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
Taiwan,Asia,30,BLAME IT ON BABY,0.247,"DaBaby, Roddy Ricch",0.746,181733,0.69,1,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.101,-7.956,1,ROCKSTAR (feat. Roddy Ricch),91,2020-04-17,0.16399999999999998,89.977,0.4970000000000001,2020
United Kingdom,Europe,1,BLAME IT ON BABY,0.247,"DaBaby, Roddy Ricch",0.746,181733,0.69,1,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.101,-7.956,1,ROCKSTAR (feat. Roddy Ricch),91,2020-04-17,0.16399999999999998,89.977,0.4970000000000001,2020
United States,North America,1,BLAME IT ON BABY,0.247,"DaBaby, Roddy Ricch",0.746,181733,0.69,1,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.101,-7.956,1,ROCKSTAR (feat. Roddy Ricch),91,2020-04-17,0.16399999999999998,89.977,0.4970000000000001,2020
Global,Global,4,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Global,Global,4,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Argentina,South America,25,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Argentina,South America,25,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Australia,Australia,2,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Australia,Australia,2,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Austria,Europe,4,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Austria,Europe,4,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Belgium,Europe,3,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Belgium,Europe,3,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Bolivia,South America,43,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Bolivia,South America,43,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Brazil,South America,20,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Brazil,South America,20,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Bulgaria,Europe,5,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Bulgaria,Europe,5,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Canada,North America,3,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Canada,North America,3,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Czech Republic,Europe,2,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Czech Republic,Europe,2,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Denmark,Europe,9,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Denmark,Europe,9,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Ecuador,South America,38,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Ecuador,South America,38,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Estonia,Europe,3,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Estonia,Europe,3,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Finland,Europe,12,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Finland,Europe,12,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
France,Europe,4,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
France,Europe,4,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Germany,Europe,11,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Germany,Europe,11,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Greece,Europe,18,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Greece,Europe,18,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Hungary,Europe,1,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Hungary,Europe,1,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Iceland,Europe,11,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Iceland,Europe,11,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
India,Asia,6,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
India,Asia,6,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Ireland,Europe,4,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Ireland,Europe,4,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Israel,Asia,5,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Israel,Asia,5,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Italy,Europe,7,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Italy,Europe,7,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Latvia,Europe,1,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Latvia,Europe,1,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Lithuania,Europe,2,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Lithuania,Europe,2,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Luxembourg,Europe,13,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Luxembourg,Europe,13,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Malaysia,Asia,38,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Malaysia,Asia,38,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Mexico,North America,29,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Mexico,North America,29,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Netherlands,Europe,3,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Netherlands,Europe,3,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
New Zealand,Australia,2,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
New Zealand,Australia,2,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Norway,Europe,5,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Norway,Europe,5,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Peru,South America,47,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Peru,South America,47,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Poland,Europe,5,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Poland,Europe,5,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Portugal,Europe,5,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Portugal,Europe,5,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Romania,Europe,2,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Romania,Europe,2,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Singapore,Asia,13,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Singapore,Asia,13,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Slovakia,Europe,1,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Slovakia,Europe,1,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
South Africa,Africa,5,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
South Africa,Africa,5,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Spain,Europe,35,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Spain,Europe,35,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Sweden,Europe,16,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Sweden,Europe,16,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Switzerland,Europe,4,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Switzerland,Europe,4,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Turkey,Europe,7,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Turkey,Europe,7,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
United Kingdom,Europe,5,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
United Kingdom,Europe,5,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
United States,North America,9,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
United States,North America,9,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Uruguay,South America,36,Roses (Imanbek Remix),0.0149,"SAINt JHN, Imanbek",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,8,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,70,2019-09-13,0.0506,121.962,0.894,2019
Uruguay,South America,36,Roses (Imanbek Remix),0.0143,"SAINt JHN, Imanbek",0.769,176867,0.7190000000000001,1,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,75,2020-11-20,0.0474,121.955,0.863,2020
Global,Global,5,Dark Lane Demo Tapes,0.289,Drake,0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,78,2020-05-01,0.209,81.604,0.845,2020
Australia,Australia,5,Dark Lane Demo Tapes,0.289,Drake,0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,78,2020-05-01,0.209,81.604,0.845,2020
Austria,Europe,10,Dark Lane Demo Tapes,0.289,Drake,0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,78,2020-05-01,0.209,81.604,0.845,2020
Belgium,Europe,5,Dark Lane Demo Tapes,0.289,Drake,0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,78,2020-05-01,0.209,81.604,0.845,2020
Brazil,South America,46,Dark Lane Demo Tapes,0.289,Drake,0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,78,2020-05-01,0.209,81.604,0.845,2020
Bulgaria,Europe,8,Dark Lane Demo Tapes,0.289,Drake,0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,78,2020-05-01,0.209,81.604,0.845,2020
Canada,North America,6,Dark Lane Demo Tapes,0.289,Drake,0.83,247059,0.49,1,466cKvZn1j45IpxDdYZqdA,3.04e-06,1,0.113,-8.82,0,Toosie Slide,78,2020-05-01,0.209,81.604,0.845,2020
