,AuthorId,PaperId,Year,Name,NormalizedName
348,1950831029.0,1561126687,2015,Itamar Drechsler,itamar drechsler
349,1950831029.0,1723401939,2011,Itamar Drechsler,itamar drechsler
350,1950831029.0,1723401939,2011,Itamar Drechsler,itamar drechsler
351,1950831029.0,1894905729,2009,Itamar Drechsler,itamar drechsler
352,1950831029.0,1909018714,2014,Itamar Drechsler,itamar drechsler
353,1950831029.0,1909018714,2014,Itamar Drechsler,itamar drechsler
354,1950831029.0,2058476228,2012,Itamar Drechsler,itamar drechsler
355,1950831029.0,2130570312,2013,Itamar Drechsler,itamar drechsler
356,1950831029.0,2134942562,2014,Itamar Drechsler,itamar drechsler
357,1950831029.0,2183628693,2012,Itamar Drechsler,itamar drechsler
358,1950831029.0,2188678433,2016,Itamar Drechsler,itamar drechsler
359,1950831029.0,2218911765,2006,Itamar Drechsler,itamar drechsler
360,1950831029.0,2218911765,2006,Itamar Drechsler,itamar drechsler
361,1950831029.0,2609547760,2019,Itamar Drechsler,itamar drechsler
362,1950831029.0,2609547760,2019,Itamar Drechsler,itamar drechsler
363,1950831029.0,2739087010,2014,Itamar Drechsler,itamar drechsler
364,1950831029.0,2742616960,2017,Itamar Drechsler,itamar drechsler
