,AuthorId,PaperId,Year,Name,NormalizedName
2318,2144611101.0,2014738711,2006,Edward Miguel,edward miguel
2319,2144611101.0,2014738711,2006,Edward Miguel,edward miguel
2320,2144611101.0,2020589181,2003,Edward Miguel,edward miguel
2321,2144611101.0,2044238059,2015,Edward Miguel,edward miguel
2322,2144611101.0,2048091652,2006,Edward Miguel,edward miguel
2323,2144611101.0,2067740634,2014,Edward Miguel,edward miguel
2324,2144611101.0,2067740634,2014,Edward Miguel,edward miguel
2325,2144611101.0,2077947746,2014,Edward Miguel,edward miguel
2326,2144611101.0,2077947746,2014,Edward Miguel,edward miguel
2327,2144611101.0,2080360912,2010,Edward Miguel,edward miguel
2328,2144611101.0,2087352178,2014,Edward Miguel,edward miguel
2329,2144611101.0,2089822983,2011,Edward Miguel,edward miguel
2330,2144611101.0,2099660735,2006,Edward Miguel,edward miguel
2331,2144611101.0,2099660735,2006,Edward Miguel,edward miguel
2332,2144611101.0,2100893239,2007,Edward Miguel,edward miguel
2333,2144611101.0,2104015227,2012,Edward Miguel,edward miguel
2334,2144611101.0,2104972618,2004,Edward Miguel,edward miguel
2335,2144611101.0,2105352486,2009,Edward Miguel,edward miguel
2336,2144611101.0,2105786407,2006,Edward Miguel,edward miguel
2337,2144611101.0,2108629958,2009,Edward Miguel,edward miguel
2338,2144611101.0,2109856414,2001,Edward Miguel,edward miguel
2339,2144611101.0,2111143028,2004,Edward Miguel,edward miguel
2340,2144611101.0,2111143028,2004,Edward Miguel,edward miguel
2341,2144611101.0,2113788769,2014,Edward Miguel,edward miguel
2342,2144611101.0,2114951023,2011,Edward Miguel,edward miguel
2343,2144611101.0,2116846321,2015,Edward Miguel,edward miguel
2344,2144611101.0,2117742072,2010,Edward Miguel,edward miguel
2345,2144611101.0,2120221848,2005,Edward Miguel,edward miguel
2346,2144611101.0,2123272973,2007,Edward Miguel,edward miguel
2347,2144611101.0,2127273528,2007,Edward Miguel,edward miguel
